Date;Time;AirTemp;WaterTempMPEC;WaterTempAGH
2009-12-13;01:55;-0.80;87.00;87.00
2009-12-13;02:00;-0.80;87.00;87.00
2009-12-13;02:05;-0.80;87.00;87.00
2009-12-13;02:10;-0.90;87.25;87.00
2009-12-13;02:15;-0.80;87.00;87.00
2009-12-13;02:20;-0.90;87.25;87.00
2009-12-13;02:25;-0.90;87.25;87.00
2009-12-13;02:30;-0.90;87.25;87.00
2009-12-13;02:35;-0.90;87.25;87.00
2009-12-13;02:40;-0.90;87.25;87.00
2009-12-13;02:45;-0.90;87.25;87.00
2009-12-13;02:50;-0.90;87.25;87.00
2009-12-13;02:55;-0.90;87.25;87.00
2009-12-13;03:00;-0.90;87.25;87.00
2009-12-13;03:05;-0.90;87.25;87.00
2009-12-13;03:10;-0.90;87.25;87.00
2009-12-13;03:15;-0.90;87.25;87.00
2009-12-13;03:20;-0.90;87.25;87.00
2009-12-13;03:25;-0.90;87.25;87.00
2009-12-13;03:30;-0.90;87.25;87.00
2009-12-13;03:35;-0.90;87.25;87.00
2009-12-13;03:40;-0.90;87.25;87.00
2009-12-13;03:45;-0.90;87.25;87.00
2009-12-13;03:50;-0.90;87.25;87.00
2009-12-13;03:55;-0.90;87.25;87.00
2009-12-13;04:00;-0.90;87.25;87.00
2009-12-13;04:05;-0.90;87.25;87.00
2009-12-13;04:10;-0.90;87.25;87.00
2009-12-13;04:15;-0.90;87.25;87.00
2009-12-13;04:20;-0.95;87.38;87.00
2009-12-13;04:25;-0.90;87.25;87.00
2009-12-13;04:30;-0.90;87.25;87.00
2009-12-13;04:35;-0.90;87.25;87.00
2009-12-13;04:40;-0.95;87.38;87.00
2009-12-13;04:45;-0.90;87.25;87.00
2009-12-13;04:50;-0.90;87.25;87.00
2009-12-13;04:55;-0.95;87.38;87.00
2009-12-13;05:00;-0.90;87.25;87.00
2009-12-13;05:05;-0.95;87.38;87.00
2009-12-13;05:10;-0.90;87.25;87.00
2009-12-13;05:15;-0.95;87.38;87.00
2009-12-13;05:20;-0.95;87.38;87.00
2009-12-13;05:25;-0.95;87.38;87.00
2009-12-13;05:30;-0.95;87.38;87.00
2009-12-13;05:35;-0.95;87.38;87.00
2009-12-13;05:40;-0.95;87.38;87.00
2009-12-13;05:45;-0.95;87.38;87.00
2009-12-13;05:50;-0.95;87.38;87.00
2009-12-13;05:55;-0.95;87.38;87.00
2009-12-13;06:00;-0.95;87.38;87.00
2009-12-13;06:05;-0.95;87.38;87.00
2009-12-13;06:10;-0.95;87.38;87.00
2009-12-13;06:15;-0.95;87.38;87.00
2009-12-13;06:20;-0.95;87.38;87.00
2009-12-13;06:25;-0.95;87.38;87.00
2009-12-13;06:30;-0.95;87.38;87.00
2009-12-13;06:35;-0.95;87.38;87.00
2009-12-13;06:40;-0.95;87.38;87.00
2009-12-13;06:45;-0.95;87.38;87.00
2009-12-13;06:50;-0.95;87.38;87.00
2009-12-13;06:55;-0.95;87.38;87.00
2009-12-13;07:00;-1.05;87.63;87.00
2009-12-13;07:05;-0.95;87.38;87.00
2009-12-13;07:10;-0.95;87.38;87.00
2009-12-13;07:15;-1.05;87.63;87.00
2009-12-13;07:20;-0.95;87.38;87.00
2009-12-13;07:25;-1.05;87.63;87.00
2009-12-13;07:30;-1.05;87.63;87.00
2009-12-13;07:35;-1.05;87.63;87.00
2009-12-13;07:40;-1.05;87.63;87.00
2009-12-13;07:45;-1.05;87.63;87.00
2009-12-13;07:50;-1.05;87.63;87.00
2009-12-13;07:55;-1.05;87.63;87.00
2009-12-13;08:00;-1.05;87.63;87.00
2009-12-13;08:05;-1.05;87.63;87.00
2009-12-13;08:10;-1.05;87.63;87.00
2009-12-13;08:15;-1.05;87.63;87.00
2009-12-13;08:20;-1.05;87.63;87.00
2009-12-13;08:25;-1.05;87.63;87.00
2009-12-13;08:30;-1.05;87.63;87.00
2009-12-13;08:35;-1.05;87.63;87.00
2009-12-13;08:40;-1.05;87.63;87.00
2009-12-13;08:45;-1.05;87.63;87.00
2009-12-13;08:50;-1.05;87.63;87.00
2009-12-13;08:55;-1.05;87.63;87.00
2009-12-13;09:00;-1.05;87.63;87.00
2009-12-13;09:05;-1.05;87.63;87.00
2009-12-13;09:10;-1.05;87.63;87.00
2009-12-13;09:15;-1.05;87.63;87.00
2009-12-13;09:20;-1.05;87.63;87.00
2009-12-13;09:25;-1.05;87.63;87.00
2009-12-13;09:30;-1.05;87.63;87.00
2009-12-13;09:35;-1.05;87.63;87.25
2009-12-13;09:40;-1.05;87.63;87.00
2009-12-13;09:45;-1.05;87.63;87.25
2009-12-13;09:50;-1.05;87.63;87.25
2009-12-13;09:55;-1.05;87.63;87.00
2009-12-13;10:00;-1.05;87.63;87.00
2009-12-13;10:05;-1.05;87.63;87.00
2009-12-13;10:10;-1.05;87.63;87.25
2009-12-13;10:15;-1.05;87.63;87.00
2009-12-13;10:20;-1.05;87.63;87.25
2009-12-13;10:25;-1.05;87.63;87.25
2009-12-13;10:30;-1.05;87.63;87.25
2009-12-13;10:35;-1.05;87.63;87.25
2009-12-13;10:40;-1.05;87.63;87.25
2009-12-13;10:45;-1.05;87.63;87.25
2009-12-13;10:50;-1.05;87.63;87.25
2009-12-13;10:55;-1.05;87.63;87.25
2009-12-13;11:00;-1.05;87.63;87.25
2009-12-13;11:05;-1.05;87.63;87.25
2009-12-13;11:10;-1.05;87.63;87.25
2009-12-13;11:15;-1.05;87.63;87.25
2009-12-13;11:20;-1.05;87.63;87.25
2009-12-13;11:25;-1.05;87.63;87.25
2009-12-13;11:30;-1.05;87.63;87.25
2009-12-13;11:35;-1.05;87.63;87.25
2009-12-13;11:40;-1.05;87.63;87.25
2009-12-13;11:45;-1.05;87.63;87.25
2009-12-13;11:50;-1.05;87.63;87.25
2009-12-13;11:55;-1.05;87.63;87.25
2009-12-13;12:00;-1.05;87.63;87.25
2009-12-13;12:05;-1.05;87.63;87.25
2009-12-13;12:10;-0.95;87.38;87.25
2009-12-13;12:15;-0.95;87.38;87.25
2009-12-13;12:20;-0.95;87.38;87.38
2009-12-13;12:25;-0.95;87.38;87.25
2009-12-13;12:30;-0.95;87.38;87.25
2009-12-13;12:35;-0.95;87.38;87.25
2009-12-13;12:40;-0.95;87.38;87.38
2009-12-13;12:45;-0.95;87.38;87.25
2009-12-13;12:50;-0.95;87.38;87.25
2009-12-13;12:55;-0.90;87.25;87.38
2009-12-13;13:00;-0.90;87.25;87.25
2009-12-13;13:05;-0.90;87.25;87.38
2009-12-13;13:10;-0.95;87.38;87.25
2009-12-13;13:15;-0.90;87.25;87.38
2009-12-13;13:20;-0.95;87.38;87.38
2009-12-13;13:25;-0.95;87.38;87.38
2009-12-13;13:30;-0.95;87.38;87.38
2009-12-13;13:35;-0.95;87.38;87.38
2009-12-13;13:40;-0.95;87.38;87.38
2009-12-13;13:45;-0.95;87.38;87.38
2009-12-13;13:50;-0.95;87.38;87.38
2009-12-13;13:55;-0.95;87.38;87.38
2009-12-13;14:00;-1.05;87.63;87.38
2009-12-13;14:05;-0.95;87.38;87.38
2009-12-13;14:10;-0.95;87.38;87.38
2009-12-13;14:15;-0.90;87.25;87.38
2009-12-13;14:20;-0.90;87.25;87.38
2009-12-13;14:25;-0.90;87.25;87.38
2009-12-13;14:30;-0.90;87.25;87.38
2009-12-13;14:35;-0.90;87.25;87.38
2009-12-13;14:40;-0.90;87.25;87.38
2009-12-13;14:45;-0.90;87.25;87.38
2009-12-13;14:50;-0.80;87.00;87.38
2009-12-13;14:55;-0.80;87.00;87.38
2009-12-13;15:00;-0.80;87.00;87.63
2009-12-13;15:05;-0.80;87.00;87.38
2009-12-13;15:10;-0.80;87.00;87.38
2009-12-13;15:15;-0.80;87.00;87.63
2009-12-13;15:20;-0.70;86.75;87.38
2009-12-13;15:25;-0.80;87.00;87.63
2009-12-13;15:30;-0.70;86.75;87.63
2009-12-13;15:35;-0.70;86.75;87.63
2009-12-13;15:40;-0.70;86.75;87.63
2009-12-13;15:45;-0.70;86.75;87.63
2009-12-13;15:50;-0.80;87.00;87.63
2009-12-13;15:55;-0.80;87.00;87.63
2009-12-13;16:00;-0.80;87.00;87.63
2009-12-13;16:05;-0.80;87.00;87.63
2009-12-13;16:10;-0.80;87.00;87.63
2009-12-13;16:15;-0.80;87.00;87.63
2009-12-13;16:20;-0.90;87.25;87.63
2009-12-13;16:25;-0.90;87.25;87.63
2009-12-13;16:30;-0.90;87.25;87.63
2009-12-13;16:35;-0.90;87.25;87.63
2009-12-13;16:40;-0.90;87.25;87.63
2009-12-13;16:45;-0.95;87.38;87.63
2009-12-13;16:50;-0.95;87.38;87.63
2009-12-13;16:55;-0.95;87.38;87.63
2009-12-13;17:00;-1.05;87.63;87.63
2009-12-13;17:05;-1.05;87.63;87.63
2009-12-13;17:10;-1.05;87.63;87.63
2009-12-13;17:15;-1.05;87.63;87.63
2009-12-13;17:20;-1.05;87.63;87.63
2009-12-13;17:25;-1.05;87.63;87.63
2009-12-13;17:30;-1.05;87.63;87.63
2009-12-13;17:35;-1.05;87.63;87.63
2009-12-13;17:40;-1.05;87.63;87.63
2009-12-13;17:45;-1.05;87.63;87.63
2009-12-13;17:50;-1.05;87.63;87.63
2009-12-13;17:55;-1.10;87.75;87.63
2009-12-13;18:00;-1.10;87.75;87.63
2009-12-13;18:05;-1.10;87.75;87.63
2009-12-13;18:10;-1.20;88.00;87.63
2009-12-13;18:15;-1.25;88.13;87.63
2009-12-13;18:20;-1.25;88.13;87.63
2009-12-13;18:25;-1.25;88.13;87.63
2009-12-13;18:30;-1.25;88.13;87.63
2009-12-13;18:35;-1.35;88.38;87.63
2009-12-13;18:40;-1.35;88.38;87.63
2009-12-13;18:45;-1.45;88.63;87.63
2009-12-13;18:50;-1.50;88.75;87.63
2009-12-13;18:55;-1.60;89.00;87.63
2009-12-13;19:00;-1.65;89.13;87.63
2009-12-13;19:05;-1.75;89.38;87.63
2009-12-13;19:10;-1.85;89.63;87.63
2009-12-13;19:15;-1.90;89.75;87.63
2009-12-13;19:20;-2.05;90.13;87.63
2009-12-13;19:25;-2.05;90.13;87.63
2009-12-13;19:30;-2.25;90.63;87.63
2009-12-13;19:35;-2.30;90.75;87.63
2009-12-13;19:40;-2.40;91.00;87.63
2009-12-13;19:45;-2.45;91.13;87.63
2009-12-13;19:50;-2.55;91.38;87.63
2009-12-13;19:55;-2.65;91.63;87.63
2009-12-13;20:00;-2.65;91.63;87.63
2009-12-13;20:05;-2.70;91.75;87.63
2009-12-13;20:10;-2.70;91.75;87.38
2009-12-13;20:15;-2.80;92.00;87.38
2009-12-13;20:20;-2.80;92.00;87.38
2009-12-13;20:25;-2.70;91.75;87.38
2009-12-13;20:30;-2.70;91.75;87.38
2009-12-13;20:35;-2.70;91.75;87.38
2009-12-13;20:40;-2.70;91.75;87.38
2009-12-13;20:45;-2.80;92.00;87.38
2009-12-13;20:50;-2.80;92.00;87.38
2009-12-13;20:55;-2.85;92.13;87.25
2009-12-13;21:00;-2.85;92.13;87.25
2009-12-13;21:05;-2.95;92.38;87.25
2009-12-13;21:10;-2.95;92.38;87.38
2009-12-13;21:15;-2.95;92.38;87.25
2009-12-13;21:20;-2.95;92.38;87.38
2009-12-13;21:25;-2.95;92.38;87.38
2009-12-13;21:30;-2.85;92.13;87.38
2009-12-13;21:35;-2.85;92.13;87.38
2009-12-13;21:40;-2.85;92.13;87.38
2009-12-13;21:45;-2.80;92.00;87.38
2009-12-13;21:50;-2.80;92.00;87.38
2009-12-13;21:55;-2.85;92.13;87.38
2009-12-13;22:00;-2.85;92.13;87.63
2009-12-13;22:05;-2.85;92.13;87.38
2009-12-13;22:10;-2.85;92.13;87.38
2009-12-13;22:15;-2.80;92.00;87.25
2009-12-13;22:20;-2.85;92.13;87.25
2009-12-13;22:25;-2.85;92.13;87.25
2009-12-13;22:30;-2.80;92.00;87.25
2009-12-13;22:35;-2.80;92.00;87.25
2009-12-13;22:40;-2.85;92.13;87.25
2009-12-13;22:45;-2.85;92.13;87.25
2009-12-13;22:50;-2.80;92.00;87.00
2009-12-13;22:55;-2.80;92.00;87.00
2009-12-13;23:00;-2.80;92.00;87.00
2009-12-13;23:05;-2.80;92.00;87.00
2009-12-13;23:10;-2.80;92.00;87.00
2009-12-13;23:15;-2.80;92.00;87.00
2009-12-13;23:20;-2.80;92.00;86.75
2009-12-13;23:25;-2.85;92.13;87.00
2009-12-13;23:30;-2.85;92.13;86.75
2009-12-13;23:35;-2.80;92.00;86.75
2009-12-13;23:40;-2.80;92.00;86.75
2009-12-13;23:45;-2.85;92.13;86.75
2009-12-13;23:50;-2.85;92.13;87.00
2009-12-13;23:55;-2.85;92.13;87.00
2009-12-14;00:00;-2.85;92.13;87.00
2009-12-14;00:05;-2.95;92.38;87.00
2009-12-14;00:10;-2.95;92.38;87.00
2009-12-14;00:15;-2.95;92.38;87.00
2009-12-14;00:20;-2.95;92.38;87.25
2009-12-14;00:25;-2.95;92.38;87.25
2009-12-14;00:30;-2.85;92.13;87.25
2009-12-14;00:35;-2.85;92.13;87.25
2009-12-14;00:40;-2.85;92.13;87.25
2009-12-14;00:45;-2.85;92.13;87.38
2009-12-14;00:50;-2.80;92.00;87.38
2009-12-14;00:55;-2.80;92.00;87.38
2009-12-14;01:00;-2.80;92.00;87.63
2009-12-14;01:05;-2.80;92.00;87.63
2009-12-14;01:10;-2.80;92.00;87.63
2009-12-14;01:15;-2.70;91.75;87.63
2009-12-14;01:20;-2.80;92.00;87.63
2009-12-14;01:25;-2.80;92.00;87.63
2009-12-14;01:30;-2.80;92.00;87.63
2009-12-14;01:35;-2.80;92.00;87.63
2009-12-14;01:40;-2.70;91.75;87.63
2009-12-14;01:45;-2.70;91.75;87.63
2009-12-14;01:50;-2.70;91.75;87.63
2009-12-14;01:55;-2.70;91.75;87.75
2009-12-14;02:00;-2.70;91.75;87.75
2009-12-14;02:05;-2.70;91.75;87.75
2009-12-14;02:10;-2.70;91.75;88.00
2009-12-14;02:15;-2.70;91.75;88.13
2009-12-14;02:20;-2.70;91.75;88.13
2009-12-14;02:25;-2.70;91.75;88.13
2009-12-14;02:30;-2.70;91.75;88.13
2009-12-14;02:35;-2.70;91.75;88.38
2009-12-14;02:40;-2.70;91.75;88.38
2009-12-14;02:45;-2.70;91.75;88.63
2009-12-14;02:50;-2.65;91.63;88.75
2009-12-14;02:55;-2.65;91.63;89.00
2009-12-14;03:00;-2.65;91.63;89.13
2009-12-14;03:05;-2.65;91.63;89.38
2009-12-14;03:10;-2.65;91.63;89.63
2009-12-14;03:15;-2.65;91.63;89.75
2009-12-14;03:20;-2.65;91.63;90.13
2009-12-14;03:25;-2.65;91.63;90.13
2009-12-14;03:30;-2.65;91.63;90.63
2009-12-14;03:35;-2.65;91.63;90.75
2009-12-14;03:40;-2.65;91.63;91.00
2009-12-14;03:45;-2.65;91.63;91.13
2009-12-14;03:50;-2.65;91.63;91.38
2009-12-14;03:55;-2.65;91.63;91.63
2009-12-14;04:00;-2.65;91.63;91.63
2009-12-14;04:05;-2.70;91.75;91.75
2009-12-14;04:10;-2.70;91.75;91.75
2009-12-14;04:15;-2.80;92.00;92.00
2009-12-14;04:20;-2.80;92.00;92.00
2009-12-14;04:25;-2.85;92.13;91.75
2009-12-14;04:30;-2.85;92.13;91.75
2009-12-14;04:35;-2.85;92.13;91.75
2009-12-14;04:40;-2.85;92.13;91.75
2009-12-14;04:45;-2.85;92.13;92.00
2009-12-14;04:50;-2.85;92.13;92.00
2009-12-14;04:55;-2.85;92.13;92.13
2009-12-14;05:00;-2.85;92.13;92.13
2009-12-14;05:05;-2.85;92.13;92.38
2009-12-14;05:10;-2.85;92.13;92.38
2009-12-14;05:15;-2.85;92.13;92.38
2009-12-14;05:20;-2.80;92.00;92.38
2009-12-14;05:25;-2.80;92.00;92.38
2009-12-14;05:30;-2.85;92.13;92.13
2009-12-14;05:35;-2.80;92.00;92.13
2009-12-14;05:40;-2.80;92.00;92.13
2009-12-14;05:45;-2.80;92.00;92.00
2009-12-14;05:50;-2.80;92.00;92.00
2009-12-14;05:55;-2.80;92.00;92.13
2009-12-14;06:00;-2.80;92.00;92.13
2009-12-14;06:05;-2.80;92.00;92.13
2009-12-14;06:10;-2.80;92.00;92.13
2009-12-14;06:15;-2.80;92.00;92.00
2009-12-14;06:20;-2.80;92.00;92.13
2009-12-14;06:25;-2.80;92.00;92.13
2009-12-14;06:30;-2.80;92.00;92.00
2009-12-14;06:35;-2.80;92.00;92.00
2009-12-14;06:40;-2.80;92.00;92.13
2009-12-14;06:45;-2.85;92.13;92.13
2009-12-14;06:50;-2.85;92.13;92.00
2009-12-14;06:55;-2.85;92.13;92.00
2009-12-14;07:00;-2.85;92.13;92.00
2009-12-14;07:05;-2.85;92.13;92.00
2009-12-14;07:10;-2.85;92.13;92.00
2009-12-14;07:15;-2.80;92.00;92.00
2009-12-14;07:20;-2.80;92.00;92.00
2009-12-14;07:25;-2.85;92.13;92.13
2009-12-14;07:30;-2.85;92.13;92.13
2009-12-14;07:35;-2.95;92.38;92.00
2009-12-14;07:40;-2.95;92.38;92.00
2009-12-14;07:45;-2.95;92.38;92.13
2009-12-14;07:50;-3.05;92.63;92.13
2009-12-14;07:55;-3.05;92.63;92.13
2009-12-14;08:00;-3.05;92.63;92.13
2009-12-14;08:05;-2.95;92.38;92.38
2009-12-14;08:10;-2.85;92.13;92.38
2009-12-14;08:15;-2.80;92.00;92.38
2009-12-14;08:20;-2.70;91.75;92.38
2009-12-14;08:25;-2.65;91.63;92.38
2009-12-14;08:30;-2.65;91.63;92.13
2009-12-14;08:35;-2.65;91.63;92.13
2009-12-14;08:40;-2.55;91.38;92.13
2009-12-14;08:45;-2.45;91.13;92.13
2009-12-14;08:50;-2.45;91.13;92.00
2009-12-14;08:55;-2.40;91.00;92.00
2009-12-14;09:00;-2.30;90.75;92.00
2009-12-14;09:05;-2.30;90.75;92.00
2009-12-14;09:10;-2.30;90.75;92.00
2009-12-14;09:15;-2.25;90.63;91.75
2009-12-14;09:20;-2.15;90.38;92.00
2009-12-14;09:25;-2.15;90.38;92.00
2009-12-14;09:30;-2.05;90.13;92.00
2009-12-14;09:35;-2.05;90.13;92.00
2009-12-14;09:40;-2.05;90.13;91.75
2009-12-14;09:45;-2.05;90.13;91.75
2009-12-14;09:50;-2.00;90.00;91.75
2009-12-14;09:55;-2.00;90.00;91.75
2009-12-14;10:00;-1.90;89.75;91.75
2009-12-14;10:05;-1.90;89.75;91.75
2009-12-14;10:10;-1.85;89.63;91.75
2009-12-14;10:15;-1.75;89.38;91.75
2009-12-14;10:20;-1.75;89.38;91.75
2009-12-14;10:25;-1.75;89.38;91.75
2009-12-14;10:30;-1.75;89.38;91.75
2009-12-14;10:35;-1.65;89.13;91.75
2009-12-14;10:40;-1.65;89.13;91.75
2009-12-14;10:45;-1.60;89.00;91.75
2009-12-14;10:50;-1.45;88.63;91.63
2009-12-14;10:55;-1.50;88.75;91.63
2009-12-14;11:00;-1.45;88.63;91.63
2009-12-14;11:05;-1.45;88.63;91.63
2009-12-14;11:10;-1.35;88.38;91.63
2009-12-14;11:15;-1.35;88.38;91.63
2009-12-14;11:20;-1.35;88.38;91.63
2009-12-14;11:25;-1.35;88.38;91.63
2009-12-14;11:30;-1.25;88.13;91.63
2009-12-14;11:35;-1.20;88.00;91.63
2009-12-14;11:40;-1.10;87.75;91.63
2009-12-14;11:45;-1.05;87.63;91.63
2009-12-14;11:50;-1.05;87.63;91.63
2009-12-14;11:55;-1.05;87.63;91.63
2009-12-14;12:00;-1.05;87.63;91.63
2009-12-14;12:05;-1.05;87.63;91.75
2009-12-14;12:10;-1.05;87.63;91.75
2009-12-14;12:15;-1.05;87.63;92.00
2009-12-14;12:20;-1.05;87.63;92.00
2009-12-14;12:25;-1.05;87.63;92.13
2009-12-14;12:30;-0.95;87.38;92.13
2009-12-14;12:35;-1.05;87.63;92.13
2009-12-14;12:40;-1.05;87.63;92.13
2009-12-14;12:45;-0.95;87.38;92.13
2009-12-14;12:50;-0.90;87.25;92.13
2009-12-14;12:55;-0.90;87.25;92.13
2009-12-14;13:00;-0.95;87.38;92.13
2009-12-14;13:05;-0.90;87.25;92.13
2009-12-14;13:10;-0.90;87.25;92.13
2009-12-14;13:15;-0.90;87.25;92.13
2009-12-14;13:20;-0.80;87.00;92.00
2009-12-14;13:25;-0.90;87.25;92.00
2009-12-14;13:30;-0.80;87.00;92.13
2009-12-14;13:35;-0.80;87.00;92.00
2009-12-14;13:40;-0.80;87.00;92.00
2009-12-14;13:45;-0.90;87.25;92.00
2009-12-14;13:50;-0.90;87.25;92.00
2009-12-14;13:55;-0.90;87.25;92.00
2009-12-14;14:00;-0.90;87.25;92.00
2009-12-14;14:05;-0.90;87.25;92.00
2009-12-14;14:10;-0.90;87.25;92.00
2009-12-14;14:15;-0.90;87.25;92.00
2009-12-14;14:20;-0.90;87.25;92.00
2009-12-14;14:25;-0.90;87.25;92.00
2009-12-14;14:30;-0.90;87.25;92.00
2009-12-14;14:35;-0.90;87.25;92.00
2009-12-14;14:40;-0.90;87.25;92.00
2009-12-14;14:45;-0.90;87.25;92.13
2009-12-14;14:50;-0.90;87.25;92.13
2009-12-14;14:55;-0.80;87.00;92.13
2009-12-14;15:00;-0.90;87.25;92.13
2009-12-14;15:05;-0.90;87.25;92.13
2009-12-14;15:10;-0.90;87.25;92.13
2009-12-14;15:15;-0.90;87.25;92.00
2009-12-14;15:20;-0.90;87.25;92.00
2009-12-14;15:25;-0.90;87.25;92.13
2009-12-14;15:30;-0.90;87.25;92.13
2009-12-14;15:35;-0.90;87.25;92.38
2009-12-14;15:40;-0.90;87.25;92.38
2009-12-14;15:45;-0.95;87.38;92.38
2009-12-14;15:50;-0.95;87.38;92.63
2009-12-14;15:55;-1.05;87.63;92.63
2009-12-14;16:00;-1.05;87.63;92.63
2009-12-14;16:05;-1.05;87.63;92.38
2009-12-14;16:10;-1.05;87.63;92.13
2009-12-14;16:15;-1.05;87.63;92.00
2009-12-14;16:20;-1.05;87.63;91.75
2009-12-14;16:25;-1.05;87.63;91.63
2009-12-14;16:30;-1.05;87.63;91.63
2009-12-14;16:35;-1.05;87.63;91.63
2009-12-14;16:40;-1.05;87.63;91.38
2009-12-14;16:45;-1.05;87.63;91.13
2009-12-14;16:50;-1.05;87.63;91.13
2009-12-14;16:55;-1.10;87.75;91.00
2009-12-14;17:00;-1.10;87.75;90.75
2009-12-14;17:05;-1.10;87.75;90.75
2009-12-14;17:10;-1.25;88.13;90.75
2009-12-14;17:15;-1.25;88.13;90.63
2009-12-14;17:20;-1.25;88.13;90.38
2009-12-14;17:25;-1.25;88.13;90.38
2009-12-14;17:30;-1.25;88.13;90.13
2009-12-14;17:35;-1.35;88.38;90.13
2009-12-14;17:40;-1.35;88.38;90.13
2009-12-14;17:45;-1.35;88.38;90.13
2009-12-14;17:50;-1.35;88.38;90.00
2009-12-14;17:55;-1.35;88.38;90.00
2009-12-14;18:00;-1.35;88.38;89.75
2009-12-14;18:05;-1.35;88.38;89.75
2009-12-14;18:10;-1.35;88.38;89.63
2009-12-14;18:15;-1.35;88.38;89.38
2009-12-14;18:20;-1.35;88.38;89.38
2009-12-14;18:25;-1.35;88.38;89.38
2009-12-14;18:30;-1.35;88.38;89.38
2009-12-14;18:35;-1.45;88.63;89.13
2009-12-14;18:40;-1.35;88.38;89.13
2009-12-14;18:45;-1.35;88.38;89.00
2009-12-14;18:50;-1.35;88.38;88.63
2009-12-14;18:55;-1.45;88.63;88.75
2009-12-14;19:00;-1.45;88.63;88.63
2009-12-14;19:05;-1.45;88.63;88.63
2009-12-14;19:10;-1.45;88.63;88.38
2009-12-14;19:15;-1.45;88.63;88.38
2009-12-14;19:20;-1.45;88.63;88.38
2009-12-14;19:25;-1.50;88.75;88.38
2009-12-14;19:30;-1.50;88.75;88.13
2009-12-14;19:35;-1.50;88.75;88.00
2009-12-14;19:40;-1.50;88.75;87.75
2009-12-14;19:45;-1.60;89.00;87.63
2009-12-14;19:50;-1.60;89.00;87.63
2009-12-14;19:55;-1.60;89.00;87.63
2009-12-14;20:00;-1.60;89.00;87.63
2009-12-14;20:05;-1.60;89.00;87.63
2009-12-14;20:10;-1.60;89.00;87.63
2009-12-14;20:15;-1.60;89.00;87.63
2009-12-14;20:20;-1.65;89.13;87.63
2009-12-14;20:25;-1.65;89.13;87.63
2009-12-14;20:30;-1.65;89.13;87.38
2009-12-14;20:35;-1.65;89.13;87.63
2009-12-14;20:40;-1.65;89.13;87.63
2009-12-14;20:45;-1.65;89.13;87.38
2009-12-14;20:50;-1.65;89.13;87.25
2009-12-14;20:55;-1.65;89.13;87.25
2009-12-14;21:00;-1.65;89.13;87.38
2009-12-14;21:05;-1.60;89.00;87.25
2009-12-14;21:10;-1.65;89.13;87.25
2009-12-14;21:15;-1.65;89.13;87.25
2009-12-14;21:20;-1.65;89.13;87.00
2009-12-14;21:25;-1.65;89.13;87.25
2009-12-14;21:30;-1.65;89.13;87.00
2009-12-14;21:35;-1.60;89.00;87.00
2009-12-14;21:40;-1.60;89.00;87.00
2009-12-14;21:45;-1.65;89.13;87.25
2009-12-14;21:50;-1.65;89.13;87.25
2009-12-14;21:55;-1.65;89.13;87.25
2009-12-14;22:00;-1.60;89.00;87.25
2009-12-14;22:05;-1.65;89.13;87.25
2009-12-14;22:10;-1.65;89.13;87.25
2009-12-14;22:15;-1.65;89.13;87.25
2009-12-14;22:20;-1.65;89.13;87.25
2009-12-14;22:25;-1.60;89.00;87.25
2009-12-14;22:30;-1.60;89.00;87.25
2009-12-14;22:35;-1.65;89.13;87.25
2009-12-14;22:40;-1.65;89.13;87.25
2009-12-14;22:45;-1.65;89.13;87.25
2009-12-14;22:50;-1.60;89.00;87.25
2009-12-14;22:55;-1.60;89.00;87.00
2009-12-14;23:00;-1.60;89.00;87.25
2009-12-14;23:05;-1.60;89.00;87.25
2009-12-14;23:10;-1.60;89.00;87.25
2009-12-14;23:15;-1.60;89.00;87.25
2009-12-14;23:20;-1.60;89.00;87.25
2009-12-14;23:25;-1.60;89.00;87.25
2009-12-14;23:30;-1.60;89.00;87.25
2009-12-14;23:35;-1.65;89.13;87.25
2009-12-14;23:40;-1.65;89.13;87.25
2009-12-14;23:45;-1.65;89.13;87.38
2009-12-14;23:50;-1.65;89.13;87.38
2009-12-14;23:55;-1.65;89.13;87.63
2009-12-15;00:00;-1.75;89.38;87.63
2009-12-15;00:05;-1.75;89.38;87.63
2009-12-15;00:10;-1.75;89.38;87.63
2009-12-15;00:15;-1.75;89.38;87.63
2009-12-15;00:20;-1.75;89.38;87.63
2009-12-15;00:25;-1.85;89.63;87.63
2009-12-15;00:30;-1.85;89.63;87.63
2009-12-15;00:35;-1.85;89.63;87.63
2009-12-15;00:40;-1.90;89.75;87.63
2009-12-15;00:45;-1.90;89.75;87.63
2009-12-15;00:50;-1.90;89.75;87.63
2009-12-15;00:55;-1.90;89.75;87.75
2009-12-15;01:00;-2.00;90.00;87.75
2009-12-15;01:05;-2.00;90.00;87.75
2009-12-15;01:10;-2.00;90.00;88.13
2009-12-15;01:15;-2.00;90.00;88.13
2009-12-15;01:20;-2.00;90.00;88.13
2009-12-15;01:25;-2.00;90.00;88.13
2009-12-15;01:30;-1.90;89.75;88.13
2009-12-15;01:35;-1.90;89.75;88.38
2009-12-15;01:40;-1.90;89.75;88.38
2009-12-15;01:45;-2.00;90.00;88.38
2009-12-15;01:50;-1.90;89.75;88.38
2009-12-15;01:55;-1.90;89.75;88.38
2009-12-15;02:00;-1.90;89.75;88.38
2009-12-15;02:05;-1.85;89.63;88.38
2009-12-15;02:10;-1.85;89.63;88.38
2009-12-15;02:15;-1.85;89.63;88.38
2009-12-15;02:20;-1.75;89.38;88.38
